model_id,model_name,question_id,subject,type,baseline_correct_count,agentic_correct_count,baseline_majority_correct,agentic_majority_correct,transition_code,transition_term,baseline_majority_rate,difficulty_bin
gpt-5.2,GPT-5.2,154,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-5.2,GPT-5.2,155,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-5.2,GPT-5.2,156,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-5.2,GPT-5.2,157,Internal Medicine,X,4,1,True,False,1->0,Iatrogenic Error,0.9090909090909091,Very easy (>=80%)
gpt-5.2,GPT-5.2,158,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-5.2,GPT-5.2,159,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-5.2,GPT-5.2,160,Surgery,X,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-5.2,GPT-5.2,161,Surgery,X,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-5.2,GPT-5.2,162,Surgery,X,2,5,False,True,0->1,Effective Rescue,0.8181818181818182,Very easy (>=80%)
gpt-5.2,GPT-5.2,163,Surgery,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-5.2,GPT-5.2,164,Surgery,X,5,0,True,False,1->0,Iatrogenic Error,1.0,Very easy (>=80%)
gpt-5.2,GPT-5.2,165,Surgery,X,4,5,True,True,1->1,Retained Mastery,0.6363636363636364,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,1,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,2,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,3,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,4,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,5,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,6,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,7,Physiology/Biochem,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,8,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,9,Physiology/Biochem,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,10,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,11,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,0.7272727272727273,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,12,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,13,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,14,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,15,Physiology/Biochem,A,4,5,True,True,1->1,Retained Mastery,0.7272727272727273,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,16,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,17,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,18,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,19,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,20,Physiology/Biochem,A,4,4,True,True,1->1,Retained Mastery,0.8181818181818182,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,21,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,22,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,23,Physiology/Biochem,A,5,2,True,False,1->0,Iatrogenic Error,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,24,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,25,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,26,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,27,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,28,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,29,Pathology,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,30,Pathology,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,31,Pathology,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,32,Pathology,A,5,5,True,True,1->1,Retained Mastery,0.7272727272727273,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,33,Pathology,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,34,Pathology,A,0,2,False,False,0->0,Refractory Error,0.36363636363636365,Hard (20-40%)
gpt-oss-120b,GPT OSS 120B,35,Pathology,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,36,Pathology,A,5,3,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,37,Pathology,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,38,Pathology,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,39,Pathology,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,40,Pathology,A,5,5,True,True,1->1,Retained Mastery,0.2727272727272727,Hard (20-40%)
gpt-oss-120b,GPT OSS 120B,41,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,42,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,43,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,44,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,45,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,46,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,47,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,48,Internal Medicine,A,2,4,False,True,0->1,Effective Rescue,0.36363636363636365,Hard (20-40%)
gpt-oss-120b,GPT OSS 120B,49,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,50,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,51,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,52,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,53,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,54,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,55,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.6363636363636364,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,56,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,57,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,58,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,59,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,60,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,61,Surgery,A,3,1,True,False,1->0,Iatrogenic Error,0.8181818181818182,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,62,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,63,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,64,Surgery,A,0,0,False,False,0->0,Refractory Error,0.5454545454545454,Medium (40-60%)
gpt-oss-120b,GPT OSS 120B,65,Surgery,A,0,0,False,False,0->0,Refractory Error,0.09090909090909091,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,66,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,67,Surgery,A,0,1,False,False,0->0,Refractory Error,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,68,Internal Medicine,A,1,3,False,True,0->1,Effective Rescue,0.36363636363636365,Hard (20-40%)
gpt-oss-120b,GPT OSS 120B,69,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.18181818181818182,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,70,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,71,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.18181818181818182,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,72,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,73,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,0.8181818181818182,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,74,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,0.36363636363636365,Hard (20-40%)
gpt-oss-120b,GPT OSS 120B,75,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.36363636363636365,Hard (20-40%)
gpt-oss-120b,GPT OSS 120B,76,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,77,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.6363636363636364,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,78,Internal Medicine,A,0,1,False,False,0->0,Refractory Error,0.09090909090909091,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,79,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,80,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.18181818181818182,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,81,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.36363636363636365,Hard (20-40%)
gpt-oss-120b,GPT OSS 120B,82,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,83,Internal Medicine,A,0,0,False,False,0->0,Refractory Error,0.18181818181818182,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,84,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,85,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,86,Internal Medicine,A,0,1,False,False,0->0,Refractory Error,0.5454545454545454,Medium (40-60%)
gpt-oss-120b,GPT OSS 120B,87,Internal Medicine,A,5,3,True,True,1->1,Retained Mastery,0.7272727272727273,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,88,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,89,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,90,Internal Medicine,A,2,0,False,False,0->0,Refractory Error,0.6363636363636364,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,91,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,92,Internal Medicine,A,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,93,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,94,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,95,Surgery,A,2,4,False,True,0->1,Effective Rescue,0.7272727272727273,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,96,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,97,Surgery,A,3,1,True,False,1->0,Iatrogenic Error,0.36363636363636365,Hard (20-40%)
gpt-oss-120b,GPT OSS 120B,98,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,99,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,100,Surgery,A,4,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,101,Surgery,A,1,3,False,True,0->1,Effective Rescue,0.8181818181818182,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,102,Surgery,A,0,0,False,False,0->0,Refractory Error,0.45454545454545453,Medium (40-60%)
gpt-oss-120b,GPT OSS 120B,103,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,104,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,105,Surgery,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,106,Surgery,A,4,4,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,107,Surgery,A,0,4,False,True,0->1,Effective Rescue,0.2727272727272727,Hard (20-40%)
gpt-oss-120b,GPT OSS 120B,108,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,109,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,110,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,111,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,112,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,113,Ethics/Reg,A,5,4,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,114,Ethics/Reg,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,115,Ethics/Reg,A,3,3,True,True,1->1,Retained Mastery,0.5454545454545454,Medium (40-60%)
gpt-oss-120b,GPT OSS 120B,116,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,117,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,118,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,119,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,120,Physiology/Biochem,B,4,5,True,True,1->1,Retained Mastery,0.7272727272727273,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,121,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,122,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,123,Physiology/Biochem,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,124,Pathology,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,125,Pathology,B,1,4,False,True,0->1,Effective Rescue,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,126,Pathology,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,127,Pathology,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,128,Pathology,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,129,Pathology,B,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,130,Internal Medicine,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,131,Internal Medicine,B,3,0,True,False,1->0,Iatrogenic Error,0.36363636363636365,Hard (20-40%)
gpt-oss-120b,GPT OSS 120B,132,Surgery,B,4,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,133,Surgery,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,134,Surgery,B,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,135,Surgery,B,1,0,False,False,0->0,Refractory Error,0.6363636363636364,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,136,Physiology/Biochem,X,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,137,Physiology/Biochem,X,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,138,Physiology/Biochem,X,1,0,False,False,0->0,Refractory Error,0.45454545454545453,Medium (40-60%)
gpt-oss-120b,GPT OSS 120B,139,Physiology/Biochem,X,5,4,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,140,Physiology/Biochem,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,141,Physiology/Biochem,X,0,0,False,False,0->0,Refractory Error,0.8181818181818182,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,142,Physiology/Biochem,X,2,4,False,True,0->1,Effective Rescue,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,143,Physiology/Biochem,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,144,Physiology/Biochem,X,1,0,False,False,0->0,Refractory Error,0.6363636363636364,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,145,Physiology/Biochem,X,0,0,False,False,0->0,Refractory Error,0.7272727272727273,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,146,Pathology,X,0,0,False,False,0->0,Refractory Error,0.09090909090909091,Very hard (<20%)
gpt-oss-120b,GPT OSS 120B,147,Pathology,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,148,Pathology,X,2,0,False,False,0->0,Refractory Error,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,149,Pathology,X,3,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,150,Pathology,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,151,Pathology,X,0,0,False,False,0->0,Refractory Error,0.7272727272727273,Easy (60-80%)
gpt-oss-120b,GPT OSS 120B,152,Pathology,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,153,Pathology,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,154,Internal Medicine,X,5,4,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,155,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,156,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,157,Internal Medicine,X,5,4,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,158,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,159,Internal Medicine,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,160,Surgery,X,0,0,False,False,0->0,Refractory Error,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,161,Surgery,X,1,1,False,False,0->0,Refractory Error,0.9090909090909091,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,162,Surgery,X,3,0,True,False,1->0,Iatrogenic Error,0.8181818181818182,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,163,Surgery,X,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,164,Surgery,X,5,3,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-120b,GPT OSS 120B,165,Surgery,X,0,0,False,False,0->0,Refractory Error,0.6363636363636364,Easy (60-80%)
gpt-oss-20b,GPT OSS 20B,1,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,2,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,3,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,4,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,5,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,6,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,7,Physiology/Biochem,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
gpt-oss-20b,GPT OSS 20B,8,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,9,Physiology/Biochem,A,0,0,False,False,0->0,Refractory Error,0.0,Very hard (<20%)
gpt-oss-20b,GPT OSS 20B,10,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,11,Physiology/Biochem,A,2,3,False,True,0->1,Effective Rescue,0.7272727272727273,Easy (60-80%)
gpt-oss-20b,GPT OSS 20B,12,Physiology/Biochem,A,5,4,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,13,Physiology/Biochem,A,4,4,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,14,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,15,Physiology/Biochem,A,3,0,True,False,1->0,Iatrogenic Error,0.7272727272727273,Easy (60-80%)
gpt-oss-20b,GPT OSS 20B,16,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,17,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,18,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,19,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,20,Physiology/Biochem,A,4,5,True,True,1->1,Retained Mastery,0.8181818181818182,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,21,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,0.9090909090909091,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,22,Physiology/Biochem,A,4,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,23,Physiology/Biochem,A,5,2,True,False,1->0,Iatrogenic Error,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,24,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,25,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,26,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
gpt-oss-20b,GPT OSS 20B,27,Physiology/Biochem,A,5,5,True,True,1->1,Retained Mastery,1.0,Very easy (>=80%)
